video_id,title,title_len,desc_len,emoji_count,tag_count,published_hour,views,likes,comments,view_like_ratio,channel_subs,has_caption,definition,topic_categories,url
ZU3FGmOjRzo,Have some sorghum candy! ^ω^ Little Pigsy's Daily Life #Cute #StressRelief #Foodie #Healing #Snack,98,0,9,5,9,86932,307,0,0.35,15100,0,hd,Entertainment,https://www.youtube.com/shorts/ZU3FGmOjRzo
gwp3BbR-BN8,#fruitchallenge#foodie#healthyeating#summerrecipes#refreshingdrinks#fruity#snackideas,85,0,7,0,10,55196,2016,3,3.65,62200,0,hd,Entertainment,https://www.youtube.com/shorts/gwp3BbR-BN8
QYSFdSTKQeY,Unlimited popcorn hack🤫 #couple #couples #sister #sisters #comedy #funnyvideo #funny #fun #foodie,97,0,10,0,1,33344,66,1,0.2,67700,0,hd,Entertainment,https://www.youtube.com/shorts/QYSFdSTKQeY
YQ3lwtMYCKU,#fruitchallenge#foodie#healthyeating#summerrecipes#refreshingdrinks#fruity#snackideas,85,0,7,0,10,84764,4701,4,5.55,62200,0,hd,Entertainment,https://www.youtube.com/shorts/YQ3lwtMYCKU
ujPu60oOrHQ,pastry cake #shorts #cake #food #ytshorts #foodie,49,49,5,6,10,1208,5,0,0.41,603,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/ujPu60oOrHQ
7aonR9YIYy0,My #meal lately #nutrition #healthylifestyle #healthyfood #healthy #mealprep #shorts #fitness #food,99,0,9,0,1,22012,420,22,1.91,58600,0,hd,"Food,Health,Lifestyle",https://www.youtube.com/shorts/7aonR9YIYy0
zZx0HD8_QMg,cheese bomb Street food  😍🫵🏻 #streetfood #cheesy #shortsfeed #short #viral #foodie #shortsviral,95,61,10,0,16,3807,40,0,1.05,542,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/zZx0HD8_QMg
8QpT2hAZilc,Fresh fry #cookingshow #food #desichickenfry #recipe #cookcookcook #greenomelette #foodie,89,0,7,0,7,2268,31,2,1.37,1140,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/8QpT2hAZilc
6O9pXFLg2SU,Tha song yang restaurant 🖤 #food #thaifood #foodlover #foodie,61,0,5,0,23,1752,16,3,0.91,715,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/6O9pXFLg2SU
SC-CTd1wGg8,#nirmalaaunty #indianfood #streetfood #indiancuisine #rodesidefood #foodie,74,74,6,0,0,3060,26,0,0.85,31700,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/SC-CTd1wGg8
2H97eBd0Zfs,Supper Club at Bottega Social Club! #supperclub #nycrestaurants #yummy #foodie #nyc,83,0,6,0,1,1327,17,0,1.28,20,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/2H97eBd0Zfs
ueONOW6kPw4,Send this to your foodie friends😋#shorts #relatablecontent #trendingshorts #ytshorts #foodie,92,221,6,17,13,2630,0,0,0.0,1830,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/ueONOW6kPw4
5xiBNb2x3Yc,Barabti recipe in Bengali style|😋#song#rannaghorertips #food#recipe#cooking #bengalirecipe#foodie,97,97,9,0,2,3981,24,1,0.6,2180,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/5xiBNb2x3Yc
ddPKHjwX7tk,Oru bread omelette try aakkiyaaloo 😋 #chippas_vlogs #foodie #happiness #cooking #food #reels,92,100,7,7,17,1383,22,0,1.59,121,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/ddPKHjwX7tk
7vDOGgBFdmg,Just a small bite 😭,19,594,1,0,0,4613768,105383,593,2.28,6040000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/7vDOGgBFdmg
Oh1Y8JvFa6U,Kolkata Lunch Thali #food #bolleywoodsong #indianfood #foodie #entertainment #trending #shorts,94,0,7,0,9,6067,46,0,0.76,126000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Oh1Y8JvFa6U
T-utEoLVW_4,Republic Day 🇮🇳 Special #ytshorts #viralvideo #festival #jaihind #cooking #foodies #india #love,95,95,10,20,2,5993,26,0,0.43,452,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/T-utEoLVW_4
7X7b4g79LLA,Teddy bear cheesecake🧸🔥#shorts #food #foodie,44,0,5,0,21,8917,162,10,1.82,179000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/7X7b4g79LLA
ZQFAnt6nuiA,Yum 😋 #food #cooking #recipe #foodie #vadapav #foodjokes #besan #kitchen #comedy #alooparatha,93,0,11,0,18,1003,8,0,0.8,3090,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/ZQFAnt6nuiA
JbFYS3exgo4,Winter 🥶 Special Mutton Paey🤧 #food #foodie #muttontrotters #muttonpaey #ytshorts #apkieeman 👍💖,95,95,10,0,18,892,15,4,1.68,16800,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/JbFYS3exgo4
pC7PMz6f8yM,how to make chinese spicy handmate chutney #foodie #trending #streetfood,72,0,3,0,12,1166,3,0,0.26,10800,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/pC7PMz6f8yM
KNgjeErLrUg,Bina Aloo ke Fries 🍟🤪 #shorts #food #trending #viral #2026 #fun #fries #recipe #cook #easyrecipe,96,0,12,0,7,58827,1511,13,2.57,114000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/KNgjeErLrUg
BX32ZqeeDfc,How Momo Overloaded Dumpling!,29,423,1,0,1,24529,0,2,0.0,7640000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/BX32ZqeeDfc
DSS7k3zfS2Y,Indian LunchEating#shorts #indiancurry#indianfood #lunch#foodie#food#asmr  #asmrvideo#asmreating #yt,100,0,10,0,12,1904,0,0,0.0,32600,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/DSS7k3zfS2Y
FzPO1ByOqqI,minutes ago made pancakes 😁#youtubeshorts #food,47,0,3,0,7,21890,79,0,0.36,358000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/FzPO1ByOqqI
19dR5IHfRA8,Momo 🥟 recipe￼ ! Street style momo easy spicy 🌶️ #shorts #momos  #foodie #food #recipe 😋🔥🔥🔥🔥,92,0,15,0,13,2739,35,2,1.28,2380,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/19dR5IHfRA8
jbVPvMXWWqs,Police vs Gulabjamun #funny #shorts #food #foodie #foodlover #viral,67,216,6,11,13,114876,692,6,0.6,60400,0,hd,"Entertainment,Film",https://www.youtube.com/shorts/jbVPvMXWWqs
F2gIaE_CSCA,Chef bhupi's kitchen restaurant. #chefbhupi #food #comedy #funny #foodie #recipe #pizza #indianfood,99,276,9,14,14,10922,84,3,0.77,1350000,0,hd,"Entertainment,Film",https://www.youtube.com/shorts/F2gIaE_CSCA
yjffg8HLMkk,मात्र ₹130 में Jharkhand का Special Mutton चावल 😋 #foodie #streetfood #shorts,77,95,11,5,2,15344,0,2,0.0,5490,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/yjffg8HLMkk
uIMjN_lGs50,"Birthday, Bhoji #ଓଡ଼ିଆfood #viralvideo #foodie #cooking #foodlover #youtubeshort ￼",82,80,9,2,13,90044,2003,9,2.22,21300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/uIMjN_lGs50
TzE_tGArpkY,me thinking using the lucky charms marshmallows would make the perfect Rice Krispy treats,89,0,0,0,1,1122617,24875,1073,2.22,227000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/TzE_tGArpkY
kcUFJtwm_jI,Try Something New Recipe 🔥😋🤤#food #streetfood #shorts #trending #youtubeshorts #omelette #eggrecipes,100,100,10,0,17,3819,0,0,0.0,864,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/kcUFJtwm_jI
jsyXTcInA2Q,WOW!! This Fantastic Local Street Food Transformation #aitrends,63,102,3,0,8,1092,25,0,2.29,497,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/jsyXTcInA2Q
xbz7-2Sn-Ls,Pancakes cooking simple style #shortvideo #streetfood,53,0,2,0,8,3712,16,0,0.43,251000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/xbz7-2Sn-Ls
8hHtyfk2v9Q,welcome to Indian street food,29,0,0,0,5,2889,52,2,1.8,1580,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/8hHtyfk2v9Q
mgXJA77z3ec,#contentinspiredsharing planIndian street food specialties #clean and hygienic #trending,88,0,3,0,5,35839,79,2,0.22,382,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/mgXJA77z3ec
yg6PvLSBGkE,India’s best Budget & viral Unlimited GujaratiThali?! Ahmedabad| Ahmedabad Street Food#gota #shorts,99,1445,7,7,3,2936,52,1,1.77,686,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/yg6PvLSBGkE
T08S4mVHu0Q,Roastic Chicken Chips Mardan #mardan #unfrezzmyaccount #mardanking #travel #مردان #streetfood,93,0,6,0,14,1309,11,0,0.84,9,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/T08S4mVHu0Q
Gnzo1pweqLM,🥰 Satisfying with street food 🥳 #shorts #streetfood #satisfying,63,0,5,0,8,4512,33,0,0.73,2170000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Gnzo1pweqLM
CoA5fDOp1h8,Pistachio Chocolate Cake 🍰 |#shorts #shortsfeed #chocolate #cake #Easy #streetfood #happyrepublicday,100,1714,9,14,10,879,28,1,3.19,1430,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/CoA5fDOp1h8
1GUoBXM5qE8,Why Street Food Always Tastes Better Than Restaurants 🤯 #shorts,63,988,2,0,12,23146,478,3,2.07,339,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/1GUoBXM5qE8
ghY00ddz1UE,#elfojon #tacos #streetfood #food #eating #youtubeshorts #youtuber #vlog #mexico #travel #goodvibes,99,0,11,0,0,1551,10,0,0.64,16,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/ghY00ddz1UE
Gv7Cj6mYtLQ,Asian Street Food in Bellevue Washington 🇺🇸 #streetfood  #asian #food  ##asianfood #restaurant,94,0,8,0,19,967,12,0,1.24,4950,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Gv7Cj6mYtLQ
-2TxmVT1dYs,Satisfying Fresh street food vibes #shortvideo #streetfood,58,0,2,0,1,5353,5,0,0.09,251000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/-2TxmVT1dYs
M_CvyPdhZl0,26 January #food #india #chickenshop #happyrepublicday #bollywoodsongs #streetfood #tastyindia#viral,100,0,8,0,3,338,6,0,1.78,37700,0,hd,Lifestyle,https://www.youtube.com/shorts/M_CvyPdhZl0
BMqXd-LNjMY,Aisa Dost 🥲 #shorts #food #streetfood #cookyatra,48,0,5,0,6,71,0,0,0.0,7,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/BMqXd-LNjMY
zTNtUG3_Mhk,My mind 24/7 😍😍 Plz plz Subscribe @thephdcouple #happy #streetfood #shorts #foodie,82,0,8,14,17,3230,28,1,0.87,477,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/zTNtUG3_Mhk
zMI8xe3-ci8,"""This Unique Khasta Chaat is a Must-Try! 😍 | Amravati Street Food""",66,1075,6,0,7,1511,56,0,3.71,23,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/zMI8xe3-ci8
0FgLlmbsyGU,Local Street Food | Simple Cooking at the Market,48,362,1,0,5,7101,12,0,0.17,32100,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/0FgLlmbsyGU
STyfqawsvLQ,Special raita Bundi #trending #streetfood #food #viral #viralvideo #shorts ￼,76,74,7,0,11,1180,7,0,0.59,26300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/STyfqawsvLQ
qlIgXoI3zM4,🥰Satisfying with beautiful street food🥳#streetfood #satisfying video#cooking #asmr#shorts,89,1601,7,38,2,5626,39,0,0.69,12300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/qlIgXoI3zM4
0u6QbtJ3yQo,Karachi Street Food♥️🫰#shorts #viral #love #trending,52,474,7,8,13,1928,68,38,3.53,6340,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/0u6QbtJ3yQo
cMwcy-t9dL4,Street food #streetfood #garikapati #trending #food #viralvideo #yt #hyderabad #youtubeshorts #funny,100,0,9,0,16,840,3,0,0.36,4680,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/cMwcy-t9dL4
TBkNH60m8Mw,kya kabhi khaya h #reels #ekmotahathighumechala #mrbeast #mrbeast #streetfood #food,83,83,6,6,13,8994,0,1,0.0,23,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/TBkNH60m8Mw
VPvHR4fTWn8,satisfying with deliciousfood #streetfood #deliciousfood #ytshorts #delicious #viral #philippines 😋,99,0,7,0,3,12353,54,0,0.44,25200,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/VPvHR4fTWn8
b65y1vksrWU,Cutting fresh coconut #streetfood #shorts #viral #cuttingskills #asmr #satisfying,81,0,6,0,13,13186,89,2,0.67,15800,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/b65y1vksrWU
DuH-9EZFLdc,Dough kneading hand skill #shorts #streetfood,45,0,2,0,11,12151,47,0,0.39,251000,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/DuH-9EZFLdc
3n683-f_sww,my#FoodLovers#QuickRecipes#StreetFood#SnackIdeas#DeliciousMeals#KitchenHacks#RecipeOfTheDa,90,0,7,0,7,7874,31,0,0.39,183,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/3n683-f_sww
bHuAQGA972U,❌IIT Bombay Republic day Mess Food😱 #iitbombay # jee #iit #food #shorts #trending,81,0,8,0,14,30907,1302,41,4.21,96000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/bHuAQGA972U
CKgyhg2hXvA,Spring roll World #viral #funny #streetfood #ai #comedy #streetfoodideas #love #vlog,84,0,8,0,6,11996,219,2,1.83,221,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/CKgyhg2hXvA
Ht_TxwaTrNs,Panipuri se Kamaai 😋💸￼#shorts #ytshorts #streetfood #youtubeshorts #food #minivlog #ytshorts,92,0,10,4,8,24263,0,4,0.0,33800,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Ht_TxwaTrNs
uoH31udcxSc,Ek baar mein hi chicken chilli finish 😌🔥#minivlog #viral #streetfood #saraipali #youtubeshorts,94,0,7,0,4,4287,354,1,8.26,1750,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/uoH31udcxSc
IFKzn3bFMfs,Real Peshawari Chapli Kabab Recipe & Cooking | Rawalpindi Street Food,69,231,2,21,14,3073,18,1,0.59,15300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/IFKzn3bFMfs
nGw1LW6rTGo,DAY 22/100 | 24 hours Pani Puri Eating Challenge 😜 #minivlog #vlog #panipuri #streetfood,88,239,7,5,13,17939,545,25,3.04,92700,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/nGw1LW6rTGo
v_En0_avpMk,"ndian street food #clean and hygienic#Indian srhot #video,#",59,0,4,0,2,34613,243,0,0.7,22900,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/v_En0_avpMk
nV2ceeuxhME,Have you ever tried Chicken panipuri ? #panipuri #youtubeshorts #streetfood #food #shorts,89,0,6,0,18,8574,127,4,1.48,3980,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/nV2ceeuxhME
IEONyF904Tg,#nirmalaaunty #indianfood #streetfood #indiancuisine #rodesidefood #foodie,74,74,6,0,13,5754,56,0,0.97,31700,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/IEONyF904Tg
2vLknkv4QrY,Jalebi #youtubeshorts #trendingshorts #viralvideo #streetfood #youtube #ytshorts #trending #shorts,98,555,8,0,13,5640,33,0,0.59,21700,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/2vLknkv4QrY
NW0mgcZkzv4,Mouth Watering Fruits Peanut Masala 🤤। #shorts #trending #fruit #vairalvideo # Streetfood,89,83,7,0,13,18024,145,35,0.8,1360,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/NW0mgcZkzv4
SqQwsSTB6jQ,Thai Stir Fried Noodles with Gravy Sauce      #Reels #streetfood #food,70,0,3,0,13,7618,33,0,0.43,23500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/SqQwsSTB6jQ
LqB31Z2uqqk,Surat famous Pizza Style Paratha || Indian Street Food #shortsfeed,66,0,3,0,15,5622,24,0,0.43,652,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/LqB31Z2uqqk
kCw85YEmmu8,Free papdi chaat 🤤😋 #papdichaat #minivlog #ytshorts #streetfood #puchkalover #trendingshorts #tasty,99,99,9,0,15,3123,32,0,1.02,4660,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/kCw85YEmmu8
fEROWMTFxaY,Only in Istanbul The Craziest Street Food I’ve Ever Seen 🤯🔥#streetfood #food #funny #foodie #foodies,100,41,8,0,11,11384,72,3,0.63,16800,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/fEROWMTFxaY
mFy8R1Lciik,Degi Chawal 😋❤️|#youtubeshorts #viral #streetfood #food #foodclips #shortsfeed #ytshorts #subscribe,99,0,12,8,1,3876,123,1,3.17,217000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/mFy8R1Lciik
C8HB6R9gsB0,#streetfood #food #indianfood #viralvideo #trending #cooking #youtube #chandnikirasoi,85,85,8,9,4,6050,11,0,0.18,2320,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/C8HB6R9gsB0
GTYBG2ojpoM,All time favorite chole bhature 😋 | Street food | Chole bhature #streetfood #cholebhaturae,90,0,5,0,8,7896,0,0,0.0,18600,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/GTYBG2ojpoM
nAi-wBAhJ58,Fantastic skills cutting fresh coconut #streetfood #shorts #viral #cuttingskills,80,0,4,0,13,5905,50,0,0.85,37200,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/nAi-wBAhJ58
UMC3XaBeU0w,World’s Spiciest Dosa 🌶️🔥 Indian Street Food #shorts,52,52,5,0,9,4289,20,0,0.47,7590,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/UMC3XaBeU0w
u8R9Y6dE5Go,Thai Street Food - A Warning!,29,143,2,3,6,961,37,10,3.85,11400,0,hd,Lifestyle,https://www.youtube.com/shorts/u8R9Y6dE5Go
f8JeQfPFoWA,Murree Street Food,18,125,0,1,10,1273,25,8,1.96,406000,0,hd,"Food,Lifestyle,Tourism",https://www.youtube.com/shorts/f8JeQfPFoWA
39uilLfQyH4,#food #lifeisbutadream #streetfood #recipe #whowillbemylifepartnerta,68,0,5,0,0,5866,7,0,0.12,13100,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/39uilLfQyH4
2Mib25AVXic,Grilled Ice from China?! This Street Food Is Unreal ❄️🔥#streetfoodchina cred: cuktawtv,86,455,7,4,15,1525,0,0,0.0,1280,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/2Mib25AVXic
_-Za3rIXVRE,🌯🍳 Jianbing Guozi Hack! ✨ #streetfood #jianbing #cooking,56,0,7,0,4,4481,8,0,0.18,310000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/_-Za3rIXVRE
TKs6nd--jas,ODD Lin Gang Melon 🍈 | Korean Street Food #김프로 #유백합 #Lingang,60,0,5,0,7,2723241,5309,27,0.19,23700,0,hd,Food,https://www.youtube.com/shorts/TKs6nd--jas
CICzJuq35Ro,Indian food 🍔burger  ka making #viral #food #burger #pizza #streetfood #sandwich #reels #shorts,95,95,9,3,15,4760,87,0,1.83,663,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/CICzJuq35Ro
62roDkyPM-0,Street Food Adventure Delicious Snacks & Cool Amulets!,54,722,2,41,17,905,9,0,0.99,4860,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/62roDkyPM-0
NpOl9jjrKqc,Ghugni Puchka🤤😍 #shorts #panipuri #golgappa #puchka #fuchka #asmr #food #india @AshaCulinaryHaven,97,407,11,0,13,7931,37,3,0.47,3300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/NpOl9jjrKqc
CXlOdgx8vFg,Amazing Thai Game Catch Shrimp for 100 Baht Thai street food      #Reels #streetfood #food,90,0,3,0,13,7511,30,0,0.4,5820,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/CXlOdgx8vFg
X0lcCJatZCY,Trying Street Food of Chandni Chowk Delhi. #delhifood #food #foodblogger #chandnichowk #delhi,93,266,5,14,13,4243,48,2,1.13,8810,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/X0lcCJatZCY
Zs8TnmOHfMU,Delhi Street Food streetfood #food #foodiekismatwale #fish #indianstreetfood,76,59,4,0,5,1098,13,0,1.18,17900,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Zs8TnmOHfMU
b0K44JamHlg,viral panipuri shop..😱#minivlog #amanyapanipuri #streetfood #foryou #viralshorts #foryou #yt#viral,98,98,9,0,7,3914,19,0,0.49,386,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/b0K44JamHlg
Y5gCcQUKYUs,Samosa Was Not Invented in India 😱 | Street Food History,56,733,2,32,2,4418,45,1,1.02,6170,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Y5gCcQUKYUs
LsXDyNtQHGk,How to eat tofu😂 #streetfood,28,0,2,0,4,11670,35,0,0.3,251,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/LsXDyNtQHGk
OBy-Nd5mpAs,Penang George Town Local Food Hawker Centre Street Food - Wanton Noodles & Oyster Omelette Dinner,97,313,2,0,13,1881,25,1,1.33,606,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/OBy-Nd5mpAs
48JMzPTTtSE,Live Fire Grilled Crab 😍 🦀🔥 | Street Food #shorts #shortsfeed,61,61,6,0,4,1076,0,3,0.0,5240,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/48JMzPTTtSE
Vtu0M_15ENc,Kababs at shivajinagar #streetfood #shivajinagar #youtubeshorts #food #bangalore #ytshorts #kabab,97,0,7,0,14,1300,18,2,1.38,92,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Vtu0M_15ENc
6KvLsj39d6c,Cutting coconut Very Fast #streetfood #shorts #viral #cuttingskills #asmr,73,0,5,0,15,5035,31,0,0.62,15800,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/6KvLsj39d6c
eb7q0ZZVpHE,❗️Street Food❕Aaj To Hawabazi Kardi❗️😅 #foodshorts #foodchallenge #foodblogger #streetfood #foodie,98,0,11,0,13,33544,474,2,1.41,64500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/eb7q0ZZVpHE
_wqpv48M_2g,Taiyaki in Japan is iconic street food 🐟✨#japan  #food #shortvideo,66,0,5,0,9,998,18,8,1.8,25500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/_wqpv48M_2g
waz9FQDFjG4,Kolkata Street Food tour #muttonrecipe #foodshorts #foodvlog #streetfood #kolkatavlog #shortsviral,98,0,6,0,8,7007,144,8,2.06,119000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/waz9FQDFjG4
U2LdZpMiMS8,Best Street Food India: Delhi Chole Bhature#reels #shorts #cholebhaturae #nitin Punjabi,87,87,5,10,12,598,6,0,1.0,16300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/U2LdZpMiMS8
66kXpiFqpRg,💢🤩சமோசா Chaat சாப்பிடலாமா🥳⁉️|#shorts #streetfood #trending #viralshorts #madurai,80,80,18,0,7,19286,377,0,1.95,8610,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/66kXpiFqpRg
DakJTTStJZs,Kathi Rolls: The Most Delicious Street Food from India #shorts,62,62,2,27,16,1390,57,3,4.1,517,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/DakJTTStJZs
X1RFV_T_fk0,Help - Thai Street Food,23,329,1,0,10,9586,275,2,2.87,1620,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/X1RFV_T_fk0
H0kiUyR4OEA,India 🇮🇳 का Best Street Food - Pani Puri 😋 | Golgappa | Fuchka | Indian Street Food | #shorts #hype,99,0,11,0,14,1363,35,0,2.57,37900,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/H0kiUyR4OEA
6Plt9Btta04,Delicious-Thai Street Food,26,329,1,0,5,5975,95,0,1.59,31000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/6Plt9Btta04
2aNyMEhe6js,Orange 🍊 Flavour wala Pani puri 🔥 | Kanpur street food | Food of Kanpur #streetfood,83,0,5,0,13,3336,47,0,1.41,20800,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/2aNyMEhe6js
BDJWWDWcoyQ,indian street food dirtiest indian street food dirty #shorts #food #india #streetfood,85,0,4,0,15,4252,9,4,0.21,8890,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/BDJWWDWcoyQ
XTUrEM7GtDc,Caption Error⚠️😂 #chaat #golgappa #food #streetfood #indianfood #shorts #ytshorts,81,0,10,0,9,2336,11,0,0.47,1340,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/XTUrEM7GtDc
tNaYGSVeRTc,मात्र ₹60 में Jharkhand का Special Mutton भोटी चावल थाली 😋#foodie #streetfood #shorts,85,103,15,5,9,34543,0,0,0.0,5490,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/tNaYGSVeRTc
sVIKbmnoR3U,"Cheap Indonesian street food, syuka syuka bakso seafood #pov #streetfood #pov #asmr #mukbang",92,0,5,0,2,18145,121,0,0.67,94400,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/sVIKbmnoR3U
0DGy0lQdl3s,Food vlog❤️#food #youtubeshorts #minivlog #youtubevideos #minivlog #ytshorts #streetfood #shortsbeta,100,1138,10,24,12,1335,13,0,0.97,18800,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/0DGy0lQdl3s
60eqVVOt6VU,#Masala_Dosa❤️#viral#food#shortsviral#shortvideos#shorts#streetfood#viral#subscribe#viral#foodlover,99,0,13,0,5,1798,12,2,0.67,1600,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/60eqVVOt6VU
db5rGXW_x_I,Safi chargha house Peshawar | viral street food recipe,54,0,1,0,12,2866,22,0,0.77,68500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/db5rGXW_x_I
Z4WiEwsRRV0,लाली छंगानी जी मुझ पर क्यों गुस्सा करने लगे🥺🎭 #streetfood #foodie #kachori #lalichangani #shorts,96,96,22,0,12,27765,0,1,0.0,185,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Z4WiEwsRRV0
Bh-_U2dfA1M,🥰Satisfying with hot street food🥳#streetfood #satisfying video#cooking #asmr#shorts,83,982,7,38,20,3476,32,1,0.92,6630,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Bh-_U2dfA1M
