video_id,title,description,published_at,channel_id,channel_title,category_id,category_name,tags,tag_count,duration_sec,definition,caption,licensed_content,view_count,like_count,comment_count,default_audio_lang,music_info,url,subscriber_count,made_for_kids,views_per_hour,publish_day_of_week
S9zOysU6VXQ,Elegant kitchen hack- pastry cups,"These pastry cups are an easy way to elevate your dessert into a restaurant style dish!
Just cut a sheet of puff pastry into 4x4 inch squares, make sure it's thawed. Gently press the squares into a muffin pan, then put paper liners in each one. Put another muffin pan on top and press down, then bake like this at 375 F for about 25-30 minutes. If any of the pastry has puffed up a bit in the centers, just push it down with your fingers. 

#puffpastry #pastry #kitchenhacks #bakinghacks #hacks #easyrecipe",2026-01-28T16:00:42Z,UCOUOlfyU_gL8wvdbkajaF0g,AJ Loves Food ,26,Howto & Style,kitchen hacks|baking hacks|puff pastry|pastry cups,4,18.0,hd,False,False,9230,156,7,en,None detected,https://www.youtube.com/shorts/S9zOysU6VXQ,14800,0,124.43,Wednesday
FgatrdZ9Fog,CREAM FILLED DONUT FROM GENCARELLI'S BAKERY BLOOMFIELD NEW JERSEY. #foodie #food #pastry #donuts,,2026-01-28T15:52:21Z,UCHCMM42TEMoGQW_VHITq80A,Bob Trates,22,People & Blogs,,0,44.0,hd,False,False,1269,22,1,en,None detected,https://www.youtube.com/shorts/FgatrdZ9Fog,294,0,17.07,Wednesday
kPuQtRy2dY8,CHEESE DANISH FROM GENCARELLI'S BAKERY BLOOMFIELD NEW JERSEY 😋.#food #pastry #cheese Danish #foodie,,2026-01-28T15:39:47Z,UCHCMM42TEMoGQW_VHITq80A,Bob Trates,22,People & Blogs,,0,49.0,hd,False,False,1212,16,1,en,None detected,https://www.youtube.com/shorts/kPuQtRy2dY8,294,0,16.26,Wednesday
5sVBC9wcG6I,"Puff pastry, Veggie Undergeound and brocoli! 🧀🥦 #vegan #vegancheese #puffpastry","Vintage inspired recipe but with my own twist for a more quicker way I used puff pastry, red bell pepper Veggie Undergeound and brocoli! 🧀🥦 

#veggieunderground #vegancheese #vegan #veganfood #brocoli",2026-01-28T15:41:30Z,UClmbNgGdpkPVMHufmobzp9w,RIND ,22,People & Blogs,,0,12.0,hd,False,False,1706,9,1,en,None detected,https://www.youtube.com/shorts/5sVBC9wcG6I,4,0,22.9,Wednesday
e9D9zpuKRio,Air Fried Chocolate Cake / Betty Crocker Cake Mix,,2026-01-28T15:36:59Z,UCGuO53M75d5N08ZlHDEgR5w,Guru Recipes,22,People & Blogs,,0,35.0,hd,False,True,1583,20,0,en,None detected,https://www.youtube.com/shorts/e9D9zpuKRio,9580,0,21.23,Wednesday
hh7UQ6HSjLY,cookies and cream Cake decoration #shorts #cakedecorating #cakedesign #birthdaycake #viral #ti̇ktok,,2026-01-28T15:30:55Z,UC6Q-JgjhfjrpVfB5L0AoGQQ,Real or Cake with Rifqa,23,Comedy,,0,26.0,hd,False,True,8533,61,0,en,None detected,https://www.youtube.com/shorts/hh7UQ6HSjLY,35100,0,114.27,Wednesday
HgaQvTZJ0qg,Let’s Ai U as cake 🍰 #shortsfeed #cake #alphabetart #alphabet #abc #funny,,2026-01-28T15:29:30Z,UCoP_ASMC-TkZvD_H5LyeIhA,Matt Gb Aguilar,24,Entertainment,,0,16.0,hd,False,True,13784,146,17,en,None detected,https://www.youtube.com/shorts/HgaQvTZJ0qg,4470000,0,184.52,Wednesday
CKTL2gvs2Lo,📞997894444 #manabakery #cake #chocolate #food #dessert #shiriliklar #chocolatecake #bakery #baklava,,2026-01-28T15:11:11Z,UCCzsjwn-CmF7X8EfBe4yIRw,mana bakery,22,People & Blogs,,0,57.0,hd,False,False,6215,65,4,en-US,None detected,https://www.youtube.com/shorts/CKTL2gvs2Lo,14600,0,82.86,Wednesday
O5UouCyer0A,You want a cake shaped like a WHAT!?!,,2026-01-28T15:02:01Z,UC7_fIikprLsBW_ot-GHA2JQ,GummiBearGangster,24,Entertainment,,0,60.0,hd,False,True,64482,1592,4,en-US,None detected,https://www.youtube.com/shorts/O5UouCyer0A,20900,0,857.94,Wednesday
57tBC_LPqnU,Carnivore Diet Problems: Grilling at -14° 🥶🥩,"When you’re on the carnivore diet but winter says “absolutely not.”
Steaks over frostbite. Worth it? 😂🔥


#CarnivoreProblems #WinterGrill #SteakTok #MeatEater #FrozenButFed #CarnivoreDiet #SnowDay #Shorts #CarnivoreLife #SteakLovers #WinterGrilling #NoExcuses #MeatOnly #ColdWeather #HomesteadLife #Shorts",2026-01-28T23:54:12Z,UC87q9u380ENIyw9v7rJzhhQ,The Beefy Bee Homestead,22,People & Blogs,,0,18.0,hd,False,False,1472,4,0,en,None detected,https://www.youtube.com/shorts/57tBC_LPqnU,209,0,22.21,Wednesday
lEeOH3je3Cc,Grilled Salsa by Jalapeno Fence Co,"Looking for a fence company you can actually trust in the Dallas–Fort Worth area? 🌶️
In this video, a real homeowner shares their experience working with Jalapeño Fence Co., from the first estimate to the final walkthrough.

At Jalapeño Fence Co., we specialize in high-quality residential and commercial fence installations built to last — not quick, cheap fences that fail in a few years. Our process focuses on quality materials, experienced crews, and clear communication, which is why homeowners across DFW consistently rate us 5 stars.

✔️ Cedar privacy fences (side-by-side & board-on-board)
✔️ Steel-post fencing for long-term strength
✔️ Wrought iron–style fencing
✔️ Manual & automatic driveway gates
✔️ Honest pricing with no surprise add-ons

Too many homeowners get burned by low-ball fence quotes, rushed installs, and poor workmanship. Our customers choose Jalapeño Fence Co. because they want it done right the first time — with a fence that looks great today and still performs years from now.

📍 Proudly serving Dallas, Fort Worth, Arlington, Grand Prairie, DeSoto, Duncanville, Midlothian, and surrounding DFW communities.

👉 Learn more or request a fence estimate:
🌐 https://jalapenofence.com

📞 Call or text: 214-702-1902

Getting a fence isn’t just about today — it’s about five, ten, even fifteen years from now.
If you want a fence built with integrity, craftsmanship, and no shortcuts… you’re already in the right place.",2026-01-28T23:41:42Z,UCHhL31YVUXyw1DA0t72nvNA,Jalapeno Fence Co ,26,Howto & Style,grilled salsa|jalapeno recipe,2,60.0,hd,False,False,548,4,0,en-US,None detected,https://www.youtube.com/shorts/lEeOH3je3Cc,1290,0,8.24,Wednesday
9DMyTBjKvwk,Grilling in the Extreme Cold. #lifestyle #food #grilling,Making steaks on the grill in the extreme cold,2026-01-28T23:34:06Z,UCiLA1k3Nrxtb8BE12qtKyfA,Papa Walsh,24,Entertainment,,0,10.0,hd,False,True,1842,26,3,en,None detected,https://www.youtube.com/shorts/9DMyTBjKvwk,77100,0,27.65,Wednesday
w1Fn8jXLz3k,Bodega Grill in Bacolod City,"Bodega Grill - Bacolod - Steak, Lamb 🐑🥩 and dishes 🍛 from all over the world in Bacolod City!  Established in 2016 and still going strong this 2026! 
📍Address: Buri Road, Mandalagan, Bacolod, 6100 Negros Occidental (conveniently located near City Mall Mandalagan).
🕙Tuesday to Sunday: 11:00 AM – 2:30 PM and 5:00 PM – 9:00 PM.
Monday: Closed.
☎️Telephone number: 0344322950 - 09706114313
They accept delivery via your preferred delivery courier!",2026-01-28T23:28:15Z,UCm2mEpUtGwvigOk0CC4nB0Q,The Bacolod Food Hunters,22,People & Blogs,,0,29.0,hd,False,False,1081,10,0,en,None detected,https://www.youtube.com/shorts/w1Fn8jXLz3k,1580,0,16.2,Wednesday
X93xo0j3bNA,"Spicy Grilled Clams, Shrimp #shortsfeed #seafoods #grilledfood #foodshorts #spicyfoods #grilled",#grilled #shortsfeed  #seafoods,2026-01-28T23:18:17Z,UCuTR-UYGYJZCX_KethONZew,Anne Mary,19,Travel & Events,grilled seafoods|grilled clams|yummy foods|grilled foods|shrimp recipe|spicy seafoods,6,58.0,hd,False,True,1182,20,0,en,None detected,https://www.youtube.com/shorts/X93xo0j3bNA,4380,0,17.67,Wednesday
I5_fsrNbspw,LOADED Hawaiian meat Jun plate from Hippo Grill in Las Vegas! #hawaiianfood #meatjun #platelunch,,2026-01-28T23:09:48Z,UC2NZljVQJKRJY_M2KGeQTnQ,Dongkyuverymuch,22,People & Blogs,,0,26.0,hd,False,True,8529,75,0,en,None detected,https://www.youtube.com/shorts/I5_fsrNbspw,470000,0,127.24,Wednesday
_hcVO3NT5mU,#bbq #grill #food #coockingvlog #streetfood,,2026-01-28T23:09:37Z,UCDkPRD466F7eyf4Vspd6Z3Q,🍢Foods and Taste 👌,22,People & Blogs,,0,16.0,hd,False,False,133,5,0,en,None detected,https://www.youtube.com/shorts/_hcVO3NT5mU,44,0,1.98,Wednesday
z8J7RPCGB8g,Watch These African Men DESTROY Grilled Chicken | Primitive Cooking! #tribalcooking,"Watch These African Men DESTROY Grilled Chicken | Primitive Cooking!
🔥 Watch These African Men DESTROY Grilled Chicken | Primitive Cooking! Two African men take on a smoky grilled chicken feast—crispy skin, juicy bites, and raw village-style cooking vibes in a fast, satisfying mukbang moment. Like, comment your favorite part, and subscribe for more primitive cooking & extreme eating shorts!


#tribaljourneys #tribalfeast #triballife #primitivecooking #tribalcooking #tribalfood #bushcraftcooking #survivalcooking #ancienttribefeast #viralshorts #shorts #primitivelife #africantribe #outdoorcooking #tribalculture #africanmen #grilledchicken #mukbang #villagecooking #extremeeating #foodasmr #bbqchicken #firecooking #outdoorcooking #roastedchicken #meatlovers #youtubeshorts #viral",2026-01-28T23:01:26Z,UCBySDsqnKSzv7wGh94NmeyA,Tribal Journeys,24,Entertainment,Tribal Journeys|tribal feast|Primitive Cooking|tribal cooking|village feast cooking|tribal food|tribal life|bushcraft cooking|survival cooking|viral shorts|shorts|primitive life|african men|eating grilled chicken|grilled chicken|mukbang|extreme eating|village cooking|roasted chicken|street food|food asmr|meat eating|bbq chicken|fire cooking|traditional cooking|outdoor cooking|youtube shorts|viral food|food challenge,29,13.0,hd,False,False,6302,21,0,en,None detected,https://www.youtube.com/shorts/z8J7RPCGB8g,600,0,93.82,Wednesday
4MEZNtwXLho,Big back grilled cheese 🧀,,2026-01-28T22:51:01Z,UCH1NaQmfApsB_W4O0_sXbMA,Molly Mayhew,22,People & Blogs,,0,50.0,hd,False,False,958,8,0,en,None detected,https://www.youtube.com/shorts/4MEZNtwXLho,1220,0,14.23,Wednesday
jLLEawWaZes,KFC spicy wings with a breakfast sandwich from timo’s bar and grill #sandwich #entertament #shorts,,2026-01-28T22:45:13Z,UClhwVLtt4k_ly05zQ2TZbgg,Son-Tifo253,22,People & Blogs,,0,50.0,hd,False,False,788,10,0,en,None detected,https://www.youtube.com/shorts/jLLEawWaZes,2570,0,11.68,Wednesday
ah3V6s1YyBA,Shrimp and sausage skewers @bearmountainbbq @GMGrills #sodelicious #bbq,,2026-01-28T22:32:39Z,UCc8LFf__JyLpnibEPzcLl1g,Chuckadenbbq,22,People & Blogs,,0,26.0,hd,False,False,1544,30,0,en,None detected,https://www.youtube.com/shorts/ah3V6s1YyBA,75,0,22.82,Wednesday
8BpK-mV-LkE,Evening by the Outdoor Stove  #food #cooking #firecooking #grill #bbqmeat,"Outdoor oven and barbecue design with food cooking visuals / Дизайн уличной печи и барбекю с приготовлением еды.
A slow, peaceful evening outdoors.
A stone outdoor stove, open fire, and skewers grilling slowly. The camera gently moves closer, capturing the warmth of the fire, rising smoke, and calm lakeside atmosphere.

Made to relax and enjoy the moment.
уличная печь, шашлык, готовка на огне, готовка на природе, вечер у огня, каменная печь, уютный вечер, медленная готовка, огонь и еда, отдых на природе
outdoor stove, grilled skewers, shashlik, fire cooking, outdoor cooking, stone oven, cozy evening, slow cooking, open fire, nature cooking",2026-01-28T22:30:03Z,UCKqfTLZ50zxRzF5q0JSVWiQ,FRIENDSHIP,24,Entertainment,outdoor oven|barbecue design|bbq|grill|outdoor cooking|wood fired oven|pizza oven|tandoor|kazan|cauldron cooking|street food|rustic cooking|meat cooking|grilled meat|potatoes on fire|slow cooking|fire cooking|backyard cooking|outdoor kitchen|garden kitchen|oven design|bbq design|ai design|concept design|visual concept|3d visualization|youtube shorts|shorts|viral video|satisfying cooking|cooking|food,32,17.0,hd,False,False,1783,26,0,en-GB,None detected,https://www.youtube.com/shorts/8BpK-mV-LkE,516,0,26.34,Wednesday
47isCnHT57I,Watch the game. Not the grill.,"Watch the game. Not the grill. 

With a Chef iQ Sense Probe tracking your cook and alerting you when it’s time to flip, rest, and serve, game day becomes completely effortless.

#ChefIQ #SmartCooking #WatchTheGameNotTheGrill #GameDayRecipes #BBQTips #FoodTech #CookingGadgets #KitchenInnovation #HowToCook #FootballFood",2026-01-28T22:14:17Z,UCGNpzkUCCDUmQ2DxUNs-A0g,CHEF iQ,24,Entertainment,,0,16.0,hd,False,False,1239,20,0,en,None detected,https://www.youtube.com/shorts/47isCnHT57I,3840,0,18.23,Wednesday
1HeBC0K-z1I,KFC spicy wings with a breakfast sandwich from timo’s bar and grill #sandwich #entertament #shorts,,2026-01-28T22:07:10Z,UClhwVLtt4k_ly05zQ2TZbgg,Son-Tifo253,22,People & Blogs,,0,50.0,hd,False,False,720,20,0,en,None detected,https://www.youtube.com/shorts/1HeBC0K-z1I,2570,0,10.58,Wednesday
-l0HIcxeYv8,Take a journey to see how our griddles are made to the hauler grill in our welding shop,#chiassonsmoke,2026-01-28T22:00:00Z,UCmthizFiUZOPJGHSDLQl4-A,Chiasson Smoke,22,People & Blogs,,0,51.0,hd,False,True,7858,455,8,en-US,None detected,https://www.youtube.com/shorts/-l0HIcxeYv8,195000,0,115.23,Wednesday
2s_JE6h1igA,"goat liver and kidneys, well grilled.",,2026-01-28T21:00:09Z,UC-EWniHtgaS-RwBaKdSgPYw,CHEF CHALLO ,22,People & Blogs,,0,55.0,hd,False,False,9,0,0,en,None detected,https://www.youtube.com/shorts/2s_JE6h1igA,1,0,0.13,Wednesday
LTv4iWI1w4E,Slow Smoke Grilled Turkey #foodie #bbq #shorts,"Join us as we take outdoor cooking to the next level with a delicious slow smoke grilled turkey recipe, perfect for foodies and BBQ enthusiasts. This mouth-watering dish is achieved by applying only salt that enhances the flavor of the meat, and then slow cooking it over low heat using smoke recipes that will make your taste buds dance. Whether you're a fan of campfire cooking, cooking in nature, or just love the thrill of wilderness cooking, this video is for you. Learn the secrets of meat smoking and take your camp cooking skills to new heights with this easy to follow guide. From preparation to presentation, we'll show you how to create a succulent and flavorful slow smoke grilled turkey that's sure to impress your friends and family. So sit back, relax, and enjoy this BBQ shorts video that's packed with tips and tricks for the perfect outdoor meal.",2026-01-28T21:00:00Z,UC0TDiup3HHmmwLlX_bNgREg,SamuraiFire,26,Howto & Style,bbq shorts|camp cooking|campfire cooking|cooking in nature|meat smoking|outdoor cooking|smoke recipes|turkey rub|wilderness cooking,9,52.0,hd,False,False,2192,0,0,en-US,None detected,https://www.youtube.com/shorts/LTv4iWI1w4E,54,0,31.68,Wednesday
E4VpfGHWSqE,Brilliant BBQ …is doing he job and not much smoke to be honest . Good price #foxcookstation,,2026-01-28T20:49:37Z,UCA472XSUKv0GwjKXfm_jJqA,Alin Dragan,17,Sports,,0,33.0,hd,False,True,881,10,0,en,None detected,https://www.youtube.com/shorts/E4VpfGHWSqE,1460,0,12.7,Wednesday
xLVdDNHfhQs,Oklahoma Onion Burger | Sun Cattle 🍔 | Kosmos Q,"We’ve reached the last stop 🔥
Oklahoma Onion Burger Tour Part 9 at Sun Cattle.
Catch the full video on YouTube 

#KosmosQ #BBQ #Food #ItJustWins #Burger #Cooking",2026-01-28T20:45:04Z,UCKM58KE553jfeyhc4MawHVQ,Kosmo's Q BBQ & Grilling,24,Entertainment,Kosmos Q|Cosmos Q|How to|How to BBQ|Kosmo's Q|BBQ recipes|Grilling Recipes,7,51.0,hd,False,True,2370,95,1,en,None detected,https://www.youtube.com/shorts/xLVdDNHfhQs,348000,0,34.13,Wednesday
mde-aMggPoQ,Blaze For brand folding rotating barbecue grill#shortvideos #machinetechnology,"This is a Blaze For branded folding swivel barbecue grill. This portable grill is designed for easy outdoor use, such as camping or picnics. Key Features Foldable Design: This grill folds up, making it compact and easy to carry. Swivel Mechanism: The top grill features a hinge that allows it to be easily flipped to ensure even grilling on both sides. Material: Made of stainless steel, which makes it durable and efficient in heat retention. Uses: Suitable for a variety of foods, including satay, fish, or other small cuts of meat.",2026-01-28T20:30:09Z,UCKjCf2SYfFN7wxjkTpQvyUw,@amazing-t6z,22,People & Blogs,,0,5.0,hd,False,True,10964,21,0,en,None detected,https://www.youtube.com/shorts/mde-aMggPoQ,105000,0,157.32,Wednesday
ev5RVal_Sdg,Grilled fish in the beach in Philippine’s! #teresaaksnesinnorway,Grilled fish in the beach in Philippine’s! #grilled #teresaaksnesinnorway #shortvideo #travel #shorts #foodshorts #yummy #food,2026-01-28T20:19:02Z,UCPttXcl3P3zWMKaNGD33arQ,Teresa Aksnes in Norway,20,Gaming,,0,12.0,hd,False,True,1879,10,0,en,None detected,https://www.youtube.com/shorts/ev5RVal_Sdg,4080,0,26.89,Wednesday
MH3VIiQcKnM,Lemon Feta Risoni Salad with Grilled Salmon Free recipe on Ontrac5.com,,2026-01-28T20:04:12Z,UCiSlOtmKv2uoB28AzwK_R5w,christian petracca,22,People & Blogs,,0,17.0,hd,False,False,683,10,1,en,None detected,https://www.youtube.com/shorts/MH3VIiQcKnM,2680,0,9.74,Wednesday
EPs1cARDodU,The Revel Burger at The Revel Patio Grill,"Craving the ultimate burger experience? 🍔 Look no further than The Revel Burger at The Revel Patio Grill in Frisco! This isn't just a burger, it's a masterpiece of flavor and fun!  We're talking two juicy, perfectly seared patties, stacked high with gooey American cheese, jalapeno popper, birrai beef, its seriously out of this world! 🤯 It's the kind of burger that requires two hands and a whole lot of napkins. Get ready to sink your teeth into pure happiness! ✨  Come on down and get your burger on! You won't regret it! 🤘 

#TheRevelBurger #RevelPatioGrill #FriscoEats #BurgerGoals #PatioLife #Yum #Foodie #FriscoTX #BestBurgersInTown",2026-01-28T20:03:55Z,UCx_rt7D1cDIXfAkNjRJqBZw,Revel Patio Grill,24,Entertainment,,0,16.0,hd,False,False,1,0,0,en,None detected,https://www.youtube.com/shorts/EPs1cARDodU,7,0,0.01,Wednesday
iJmrE6y1mLU,BOMB Hibachi Grill,"@arigatobato 🍱🔥✨ Hibachi-style food without the whole show — perfect when you just want to enjoy casually. Everything had great flavor and hit the spot without feeling over the top. Such an easy, satisfying go-to for a laid-back meal 🤍

Follow for more foodie finds 🍽️ @feelinfeasty

📍10215 Rosecrans Ave, Bellflower, CA 90706

#arigatobato #bellflowereats #hibachistyle #casualeats #japanesefood #foodiesofig #lafoodie #eeeeeats #supportlocalrestaurants",2026-01-28T19:57:35Z,UCtvX32KDdebpr8EpMToxA4Q,Dawn,22,People & Blogs,,0,29.0,hd,False,False,1074,28,0,en,None detected,https://www.youtube.com/shorts/iJmrE6y1mLU,14,0,15.29,Wednesday
